season,week,team_a,team_b,spread_a,is_home_a,mu_a,mu_b,p_t_a,p_t_b,edge_a,pick,p_pick,covered,result,units
2025,3,BAL,DET,-4.5,1,2.837374,-0.7025961,0.4495028513119853,0.6139948291790038,-1.662626028060913,DET,0.6139948291790038,1.0,WIN,0.9090909090909091
2025,3,BUF,MIA,-12.5,1,2.9395168,-1.3369755,0.23351523062840346,0.8018247143288502,-9.56048321723938,MIA,0.8018247143288502,1.0,WIN,0.9090909090909091
2025,3,CHI,DAL,1.5,1,-2.773351,-0.29628536,0.46128129810184093,0.4454687634394562,-1.2733509540557861,CHI,0.46128129810184093,1.0,WIN,0.9090909090909091
2025,3,CIN,MIN,3.0,0,1.7081537,4.0073066,0.6402511016131054,0.5306478632266975,4.70815372467041,CIN,0.6402511016131054,0.0,LOSS,-1.0
2025,3,CLE,GB,8.5,1,-2.2286367,1.579215,0.6836935712238035,0.2989640067400475,6.271363258361816,CLE,0.6836935712238035,1.0,WIN,0.9090909090909091
2025,3,DEN,LAC,2.5,0,-0.042337134,2.2787921,0.5743983371701524,0.49326306225244687,2.4576628655195236,DEN,0.5743983371701524,0.0,LOSS,-1.0
2025,3,HOU,SF,1.5,0,-2.18788,4.0491056,0.4790594239412772,0.5771310141046222,-0.6878800392150879,SF,0.5771310141046222,,PUSH,0.0
2025,3,IND,NYG,-6.0,0,1.313155,-2.090606,0.3603559849491468,0.6172557681632815,-4.6868449449539185,NYG,0.6172557681632815,0.0,LOSS,-1.0
2025,3,KC,TEN,-6.0,0,-1.4348314,-1.9681864,0.2855631943352682,0.6208105221727791,-7.434831380844116,TEN,0.6208105221727791,0.0,LOSS,-1.0
2025,3,LA,PHI,3.5,0,3.5451248,4.8257704,0.7043045841976927,0.5403070768840859,7.045124769210815,LA,0.7043045841976927,0.0,LOSS,-1.0
2025,3,LV,WAS,2.5,0,-2.599704,0.6073241,0.4969633706110072,0.44256313193094443,-0.09970402717590332,LV,0.4969633706110072,0.0,LOSS,-1.0
2025,3,NE,PIT,1.5,1,1.9196869,0.6539744,0.6029358354844041,0.4742514335696829,3.4196869134902954,NE,0.6029358354844041,0.0,LOSS,-1.0
2025,3,NO,SEA,7.5,0,-3.1189172,-0.15326083,0.6308932257179753,0.2799602099372204,4.381082773208618,NO,0.6308932257179753,0.0,LOSS,-1.0
2025,3,NYJ,TB,6.5,0,-3.9207864,1.6799423,0.5780299242591873,0.35656682566162184,2.5792136192321777,NYJ,0.5780299242591873,1.0,WIN,0.9090909090909091
2025,4,ARI,SEA,1.5,1,5.3063235,-1.2882401,0.6980120795153291,0.41574124388580846,6.806323528289795,ARI,0.6980120795153291,0.0,LOSS,-1.0
2025,4,ATL,NYJ,-2.5,1,-1.6532747,-10.247244,0.375673024247798,0.2775665931137126,-4.153274655342102,ATL,0.375673024247798,1.0,WIN,0.9090909090909091
2025,4,BAL,KC,-2.5,0,-6.094365,3.657763,0.2564719209825848,0.6806147399223477,-8.594365119934082,KC,0.6806147399223477,1.0,WIN,0.9090909090909091
2025,4,BUF,NO,-15.5,1,13.14349,-10.833337,0.428628840508874,0.6390686990218541,-2.3565101623535156,NO,0.6390686990218541,1.0,WIN,0.9090909090909091
2025,4,CAR,NE,5.5,0,-2.0212984,4.8188734,0.6046696411091219,0.47926482003444265,3.478701591491699,CAR,0.6046696411091219,0.0,LOSS,-1.0
2025,4,CHI,LV,1.5,0,0.70000494,-2.4311872,0.5666789060370959,0.38211065275262057,2.2000049352645874,CHI,0.5666789060370959,1.0,WIN,0.9090909090909091
2025,4,CIN,DEN,7.5,0,-12.504933,3.826295,0.35133251966888857,0.38961679280513656,-5.0049333572387695,DEN,0.38961679280513656,1.0,WIN,0.9090909090909091
2025,4,CLE,DET,10.0,0,0.17697778,6.2586384,0.7804929531874816,0.3876401804603651,10.176977783441544,CLE,0.7804929531874816,0.0,LOSS,-1.0
2025,4,DAL,GB,7.0,1,4.0369654,5.5792093,0.79917233087069,0.4568154104964381,11.036965370178223,DAL,0.79917233087069,1.0,WIN,0.9090909090909091
2025,4,HOU,TEN,-7.5,1,-4.066282,-11.908115,0.18983911180580254,0.3683301823119999,-11.566281795501709,TEN,0.3683301823119999,0.0,LOSS,-1.0
2025,4,IND,LA,3.5,0,-0.0088428315,4.936878,0.6050353024530808,0.5436715418170627,3.491157168522477,IND,0.6050353024530808,0.0,LOSS,-1.0
2025,4,JAX,SF,3.5,0,1.0887274,1.1956912,0.6368439430342201,0.43019278356128116,4.588727355003357,JAX,0.6368439430342201,1.0,WIN,0.9090909090909091
2025,4,LAC,NYG,-6.0,0,4.826328,-5.353724,0.4643034415758121,0.5196751605049584,-1.1736721992492676,NYG,0.5196751605049584,1.0,WIN,0.9090909090909091
2025,4,MIA,WAS,-2.5,1,-3.2371147,2.4403663,0.33089758486463733,0.6468426862729554,-5.737114667892456,WAS,0.6468426862729554,0.0,LOSS,-1.0
2025,4,MIN,PIT,-2.5,0,3.6500003,1.3531988,0.5349785334510946,0.6156205333699991,1.1500003337860107,PIT,0.6156205333699991,1.0,WIN,0.9090909090909091
2025,4,PHI,TB,-3.5,0,6.0055685,5.88478,0.5758304222741737,0.7623998344978373,2.505568504333496,TB,0.7623998344978373,0.0,LOSS,-1.0
2025,5,ARI,NE,-7.5,1,3.1477275,0.8760903,0.36993504642415753,0.7381768406847717,-4.3522725105285645,NE,0.7381768406847717,1.0,WIN,0.9090909090909091
2025,5,BAL,HOU,2.5,1,0.1551265,-4.4060087,0.5802945090514229,0.29935356980866146,2.6551264971494675,BAL,0.5802945090514229,0.0,LOSS,-1.0
2025,5,BUF,TEN,-7.5,1,7.850021,-6.4950314,0.5106591768479093,0.5305768755001005,0.3500208854675293,TEN,0.5305768755001005,1.0,WIN,0.9090909090909091
2025,5,CAR,MIA,1.5,1,-3.7079158,-1.941718,0.43308367458859215,0.3964166591657732,-2.207915782928467,CAR,0.43308367458859215,1.0,WIN,0.9090909090909091
2025,5,CIN,DET,10.5,1,-4.589998,6.1365194,0.6738549886559371,0.36961274887100737,5.9100022315979,CIN,0.6738549886559371,0.0,LOSS,-1.0
2025,5,CLE,KC,3.5,1,-8.873291,-5.5228524,0.3409911720100418,0.24614179524556262,-5.373291015625,CLE,0.3409911720100418,,PUSH,0.0
2025,5,DAL,NO,1.5,0,0.5776332,-6.6098785,0.5630031667981324,0.2684293645478233,2.0776332020759583,DAL,0.5630031667981324,1.0,WIN,0.9090909090909091
2025,5,DEN,PHI,3.5,0,0.9064599,7.5669146,0.6316222757458518,0.6218278231106511,4.406459927558899,DEN,0.6316222757458518,1.0,WIN,0.9090909090909091
2025,5,IND,LV,-7.0,1,7.7736416,-4.282549,0.5235483652966719,0.5821516758654375,0.7736415863037109,LV,0.5821516758654375,0.0,LOSS,-1.0
2025,5,JAX,MIN,3.5,1,2.7915933,-2.0030112,0.6842404749062054,0.33737825505883934,6.291593313217163,JAX,0.6842404749062054,1.0,WIN,0.9090909090909091
2025,5,LA,SF,-8.5,1,8.844605,1.3358468,0.5104943004791167,0.7728045155810315,0.3446054458618164,SF,0.7728045155810315,1.0,WIN,0.9090909090909091
2025,5,LAC,WAS,-2.5,1,4.8970356,-2.4759321,0.572584491647083,0.5007330287557261,2.397035598754883,LAC,0.572584491647083,0.0,LOSS,-1.0
2025,5,NYG,NYJ,1.5,0,-8.072315,-6.5139894,0.30821413400305364,0.27083009400584335,-6.572315216064453,NYG,0.30821413400305364,,PUSH,0.0
2025,5,SEA,TB,-3.5,1,6.415868,-0.69589925,0.5880512805673598,0.5847305166596264,2.915867805480957,SEA,0.5880512805673598,0.0,LOSS,-1.0
2025,6,ARI,IND,8.5,0,1.0004549,10.811845,0.7650937403087796,0.5700330660498658,9.500454902648926,ARI,0.7650937403087796,1.0,WIN,0.9090909090909091
2025,6,ATL,BUF,3.5,1,3.6234636,9.469198,0.7063551157894592,0.6754755774134681,7.1234636306762695,ATL,0.7063551157894592,1.0,WIN,0.9090909090909091
2025,6,BAL,LA,7.0,1,-0.64420617,12.277618,0.6859733050987888,0.6563344186274127,6.355793833732605,BAL,0.6859733050987888,0.0,LOSS,-1.0
2025,6,CAR,DAL,3.0,1,0.6448529,5.68008,0.6095393705240825,0.5810383048175225,3.644852876663208,CAR,0.6095393705240825,1.0,WIN,0.9090909090909091
2025,6,CHI,PIT,5.5,0,-3.6824646,3.5793705,0.5551720732510504,0.4417210806975007,1.817535400390625,CHI,0.5551720732510504,1.0,WIN,0.9090909090909091
2025,6,CIN,GB,14.0,0,-5.518716,3.1432817,0.7407631943912796,0.20465848302131495,8.481284141540527,CIN,0.7407631943912796,1.0,WIN,0.9090909090909091
2025,6,CLE,WAS,5.5,0,-4.0704803,7.5022244,0.5434488147992242,0.5607352358351456,1.4295196533203125,WAS,0.5607352358351456,,PUSH,0.0
2025,6,DEN,NYJ,-7.5,0,3.5878417,-3.467507,0.3826638509961382,0.6208302236322591,-3.912158250808716,NYJ,0.6208302236322591,1.0,WIN,0.9090909090909091
2025,6,DET,KC,2.5,0,-2.8403223,0.8291467,0.4896361051736594,0.4492543750482402,-0.34032225608825684,DET,0.4896361051736594,0.0,LOSS,-1.0
2025,6,JAX,SEA,1.5,1,0.63288397,8.098402,0.5646634816751442,0.6924828483330494,2.1328839659690857,SEA,0.6924828483330494,1.0,WIN,0.9090909090909091
2025,6,LAC,MIA,-3.5,0,-0.84179664,-1.3481191,0.3702363753139164,0.5652340763091017,-4.341796636581421,MIA,0.5652340763091017,1.0,WIN,0.9090909090909091
2025,6,LV,SF,-3.5,1,-4.8858986,5.9535036,0.261581426458974,0.7640024325766432,-8.38589859008789,SF,0.7640024325766432,0.0,LOSS,-1.0
2025,6,NE,NO,-3.5,0,5.2751927,-6.4785647,0.5538950004964708,0.41008875098625375,1.7751927375793457,NE,0.5538950004964708,1.0,WIN,0.9090909090909091
2025,6,NYG,PHI,7.0,1,-7.6835585,3.8676353,0.4791908576352102,0.40553510095890216,-0.683558464050293,NYG,0.4791908576352102,1.0,WIN,0.9090909090909091
2025,6,TB,TEN,-3.5,1,0.7869304,-4.658645,0.4179788229977146,0.4647592343998342,-2.7130696177482605,TEN,0.4647592343998342,0.0,LOSS,-1.0
2025,7,ARI,GB,7.0,1,3.1726649,3.351325,0.7803967281867124,0.390348814500618,10.172664880752563,ARI,0.7803967281867124,1.0,WIN,0.9090909090909091
2025,7,ATL,DAL,1.5,0,-0.97330916,0.7039269,0.5160367935675667,0.4757697186522148,0.5266908407211304,ATL,0.5160367935675667,0.0,LOSS,-1.0
2025,7,CAR,NYJ,1.5,0,2.356855,-2.218567,0.6157269896956161,0.38830580222206323,3.8568549156188965,CAR,0.6157269896956161,1.0,WIN,0.9090909090909091
2025,7,CHI,NO,-4.5,1,-0.33194217,-3.6363404,0.3562294877273485,0.5262844536822383,-4.831942170858383,NO,0.5262844536822383,0.0,LOSS,-1.0
2025,7,CIN,PIT,5.5,1,-2.1165242,4.919332,0.6018709296659102,0.4823207665154716,3.3834757804870605,CIN,0.6018709296659102,1.0,WIN,0.9090909090909091
2025,7,CLE,IND,-2.5,1,-5.5185003,5.4058795,0.2707169079284063,0.726449905106668,-8.018500328063965,IND,0.726449905106668,1.0,WIN,0.9090909090909091
2025,7,DEN,NYG,-7.5,1,3.4534714,-6.6522,0.37876290023141457,0.5258024852182981,-4.046528577804565,NYG,0.5258024852182981,1.0,WIN,0.9090909090909091
2025,7,DET,TB,-6.0,1,4.11042,0.91996944,0.4426564129999241,0.7010144992375216,-1.8895797729492188,TB,0.7010144992375216,0.0,LOSS,-1.0
2025,7,HOU,SEA,3.0,0,3.6078649,9.092901,0.692735496199828,0.6788509910929369,6.607864856719971,HOU,0.692735496199828,0.0,LOSS,-1.0
2025,7,JAX,LA,3.0,1,3.1698382,5.8077817,0.6809426264207674,0.5848399846737731,6.169838190078735,JAX,0.6809426264207674,0.0,LOSS,-1.0
2025,7,KC,LV,-13.5,1,4.5610523,-1.0408508,0.24814617126331567,0.8278067279415713,-8.938947677612305,LV,0.8278067279415713,0.0,LOSS,-1.0
2025,7,LAC,MIA,-2.5,1,6.574261,-3.1011608,0.6220406334863657,0.48169728295241415,4.07426118850708,LAC,0.6220406334863657,,PUSH,0.0
2025,7,MIN,PHI,2.5,1,6.150314,-1.8407594,0.7448901231565497,0.3702662150801648,8.65031385421753,MIN,0.7448901231565497,0.0,LOSS,-1.0
2025,7,NE,TEN,-6.5,0,0.25561076,-5.4056907,0.3170363006161738,0.5332888276751181,-6.244389235973358,TEN,0.5332888276751181,0.0,LOSS,-1.0
2025,7,SF,WAS,-1.5,1,3.4332304,2.9049354,0.5586584087715905,0.6315784909370632,1.9332304000854492,WAS,0.6315784909370632,0.0,LOSS,-1.0
2025,8,ATL,CLE,-7.0,1,-1.8707223,-6.8907104,0.24978263852095572,0.503328566450493,-8.87072229385376,CLE,0.503328566450493,,PUSH,0.0
2025,8,BAL,CHI,-2.5,1,-2.4923217,-0.817956,0.35168867099502465,0.5510835677535253,-4.992321729660034,CHI,0.5510835677535253,0.0,LOSS,-1.0
2025,8,BUF,CAR,-7.0,0,4.247532,2.421515,0.416805709178079,0.7632572472460575,-2.7524681091308594,CAR,0.7632572472460575,0.0,LOSS,-1.0
2025,8,CIN,NYJ,-5.5,1,2.340155,-5.785639,0.4047228514674234,0.49130108926691196,-3.1598451137542725,NYJ,0.49130108926691196,1.0,WIN,0.9090909090909091
2025,8,DAL,DEN,3.5,0,-4.945944,6.65004,0.45605408135413134,0.5949873875746289,-1.445943832397461,DEN,0.5949873875746289,1.0,WIN,0.9090909090909091
2025,8,GB,PIT,-3.0,0,5.2520547,5.932464,0.568240553433361,0.7516985690206186,2.2520546913146973,PIT,0.7516985690206186,0.0,LOSS,-1.0
2025,8,HOU,SF,-2.5,1,3.9067104,-1.1352433,0.5427583390011138,0.5414879797902588,1.4067103862762451,HOU,0.5427583390011138,1.0,WIN,0.9090909090909091
2025,8,IND,TEN,-15.5,1,9.676202,-6.966232,0.3285111020122663,0.7420484436608521,-5.823798179626465,TEN,0.7420484436608521,0.0,LOSS,-1.0
2025,8,KC,WAS,-10.5,1,2.2026055,-2.2296107,0.26376697941384775,0.7355642208413498,-8.297394514083862,WAS,0.7355642208413498,0.0,LOSS,-1.0
2025,8,LAC,MIN,-3.0,1,8.748597,4.5038943,0.669418952769707,0.7162143448048541,5.748597145080566,MIN,0.7162143448048541,0.0,LOSS,-1.0
2025,8,MIA,NE,7.0,0,-5.4532223,2.0243468,0.5469962189521048,0.3521595974068652,1.5467777252197266,MIA,0.5469962189521048,1.0,WIN,0.9090909090909091
2025,8,NO,TB,4.5,1,-7.180287,-3.2254896,0.4189555278874537,0.27811971786248446,-2.6802868843078613,NO,0.4189555278874537,0.0,LOSS,-1.0
2025,8,NYG,PHI,7.0,0,-5.2353754,3.5465147,0.5535761696020399,0.39607093416636463,1.7646245956420898,NYG,0.5535761696020399,0.0,LOSS,-1.0
2025,9,ARI,DAL,3.5,0,-2.116357,-1.4398232,0.5420599102981606,0.3531726782805803,1.3836429119110107,ARI,0.5420599102981606,1.0,WIN,0.9090909090909091
2025,9,ATL,NE,5.5,0,-3.9593418,3.0943165,0.5468111800856305,0.4271566815198897,1.5406582355499268,ATL,0.5468111800856305,1.0,WIN,0.9090909090909091
2025,9,BAL,MIA,-7.5,0,0.92802536,-1.4837841,0.30822323834413645,0.6767603093910246,-6.5719746351242065,MIA,0.6767603093910246,0.0,LOSS,-1.0
2025,9,BUF,JAX,2.5,1,8.310898,-1.1851767,0.7943605265839998,0.38928143382502584,10.810897827148438,BUF,0.7943605265839998,1.0,WIN,0.9090909090909091
2025,9,CAR,GB,12.5,0,-4.2724934,4.2708154,0.7345003645382995,0.2654579645864593,8.227506637573242,CAR,0.7345003645382995,1.0,WIN,0.9090909090909091
2025,9,CHI,CIN,-3.0,0,-3.0413458,2.2642677,0.3225539264073331,0.6559605639391364,-6.041345834732056,CIN,0.6559605639391364,0.0,LOSS,-1.0
2025,9,DEN,HOU,1.5,0,-0.7390814,4.0572147,0.5231615557834808,0.5773731622219567,0.7609186172485352,HOU,0.5773731622219567,0.0,LOSS,-1.0
2025,9,DET,MIN,-9.5,1,4.595967,-0.09882459,0.35418570803795063,0.7627827311316555,-4.904033184051514,MIN,0.7627827311316555,1.0,WIN,0.9090909090909091
2025,9,IND,PIT,-3.5,0,4.5628285,3.4856718,0.5323333993830746,0.7027438393659058,1.062828540802002,PIT,0.7027438393659058,1.0,WIN,0.9090909090909091
2025,9,KC,LV,-2.5,0,4.6319733,3.4492967,0.5646361241940049,0.6749311237965827,2.1319732666015625,LV,0.6749311237965827,1.0,WIN,0.9090909090909091
2025,9,LA,NO,-14.0,1,6.9430346,-5.9095135,0.29538504813181143,0.7310860257655138,-7.056965351104736,NO,0.7310860257655138,0.0,LOSS,-1.0
2025,9,LAC,TEN,-10.0,0,4.121381,-5.538025,0.32700556354603183,0.633215428269412,-5.878619194030762,TEN,0.633215428269412,1.0,WIN,0.9090909090909091
2025,9,NYG,SEA,2.5,1,-2.4948413,8.229468,0.5001571160601664,0.6688915590765481,0.005158662796020508,SEA,0.6688915590765481,1.0,WIN,0.9090909090909091
2025,9,SF,WAS,-2.5,0,4.7724566,1.0773351,0.5688523717708198,0.6075625973750802,2.272456645965576,WAS,0.6075625973750802,0.0,LOSS,-1.0
2025,10,ARI,SEA,7.0,0,-5.085527,5.362585,0.5580934911731158,0.45026439141923197,1.914473056793213,ARI,0.5580934911731158,0.0,LOSS,-1.0
2025,10,ATL,IND,6.5,0,-2.4165661,3.3752923,0.6223062850711205,0.4057614994062138,4.0834338665008545,ATL,0.6223062850711205,1.0,WIN,0.9090909090909091
2025,10,BAL,MIN,-4.5,0,0.016143233,3.2743762,0.3661572733819849,0.7231224888950712,-4.483856767416,MIN,0.7231224888950712,0.0,LOSS,-1.0
2025,10,BUF,MIA,-8.5,0,4.798035,-6.2282987,0.3887908082276321,0.5688297244177783,-3.701964855194092,MIA,0.5688297244177783,1.0,WIN,0.9090909090909091
2025,10,CAR,NO,-5.5,1,-1.7257601,-4.430109,0.2909776082619599,0.5325477582834754,-7.225760102272034,NO,0.5325477582834754,1.0,WIN,0.9090909090909091
2025,10,CHI,NYG,-4.5,1,3.345302,1.7707229,0.464878968648623,0.683676251886675,-1.1546978950500488,NYG,0.683676251886675,1.0,WIN,0.9090909090909091
2025,10,CLE,HOU,-1.5,0,-9.3885,-2.4266198,0.20397975357729964,0.47180263739935097,-10.888500213623047,HOU,0.47180263739935097,1.0,WIN,0.9090909090909091
2025,10,DEN,LV,-9.5,1,7.4825206,-13.018181,0.4388057983754954,0.39417168807970704,-2.017479419708252,DEN,0.4388057983754954,0.0,LOSS,-1.0
2025,10,DET,WAS,-8.5,0,0.25934446,-1.928916,0.2651731906020756,0.691752953399337,-8.240655541419983,WAS,0.691752953399337,0.0,LOSS,-1.0
2025,10,GB,PHI,-1.5,1,3.552382,0.7636798,0.5622439682284353,0.5685891908049745,2.052381992340088,PHI,0.5685891908049745,1.0,WIN,0.9090909090909091
2025,10,JAX,NYJ,-1.5,0,0.45036718,-4.633196,0.46806714304348307,0.40551052873499593,-1.0496328175067902,JAX,0.46806714304348307,0.0,LOSS,-1.0
2025,10,LA,SF,-5.5,0,7.4489427,3.4247468,0.5591315217529595,0.7515136933041385,1.9489426612854004,SF,0.7515136933041385,0.0,LOSS,-1.0
2025,10,LAC,PIT,-3.0,1,6.6772766,1.4479884,0.6104876250858311,0.6328142667638732,3.677276611328125,PIT,0.6328142667638732,0.0,LOSS,-1.0
2025,10,NE,TB,2.5,0,2.6840267,-6.5218453,0.6537102808498267,0.24616579944346456,5.184026718139648,NE,0.6537102808498267,1.0,WIN,0.9090909090909091
2025,11,ARI,DAL,3.5,1,-0.7649739,-1.1887852,0.5826750394669333,0.3603006920867539,2.7350261211395264,ARI,0.5826750394669333,0.0,LOSS,-1.0
2025,11,ATL,CAR,-4.5,1,-3.5053613,-7.437301,0.27104665769821823,0.41131264339314416,-8.005361318588257,CAR,0.41131264339314416,1.0,WIN,0.9090909090909091
2025,11,BAL,CLE,-7.5,0,-3.041183,-12.060972,0.21147251644413168,0.36394952086122734,-10.54118299484253,CLE,0.36394952086122734,1.0,WIN,0.9090909090909091
2025,11,BUF,TB,-6.0,1,5.8166685,-1.2298266,0.4944165095942485,0.6420159433510362,-0.18333148956298828,TB,0.6420159433510362,0.0,LOSS,-1.0
2025,11,CHI,LA,3.0,0,6.5665355,10.529674,0.7666247535004145,0.7168764353502663,9.566535472869873,CHI,0.7666247535004145,1.0,WIN,0.9090909090909091
2025,11,CIN,PIT,5.5,0,3.9086115,4.866616,0.762956276650868,0.4807169939961978,9.408611536026001,CIN,0.762956276650868,0.0,LOSS,-1.0
2025,11,DEN,KC,3.5,1,2.2598627,2.407153,0.6697293870265162,0.4667555457298179,5.759862661361694,DEN,0.6697293870265162,1.0,WIN,0.9090909090909091
2025,11,DET,MIA,2.5,0,-4.3958225,3.4973238,0.4424683314155689,0.5303447430788011,-1.895822525024414,MIA,0.5303447430788011,1.0,WIN,0.9090909090909091
2025,11,GB,NYG,-7.5,0,1.5619984,-1.4192629,0.3253780531629189,0.6785197499928648,-5.93800163269043,NYG,0.6785197499928648,1.0,WIN,0.9090909090909091
2025,11,HOU,TEN,-5.5,0,4.480184,-3.894512,0.4689723269936218,0.5487709351501882,-1.0198159217834473,TEN,0.5487709351501882,1.0,WIN,0.9090909090909091
2025,11,JAX,LAC,3.0,1,-1.965333,7.1436224,0.5314785449593274,0.6240479183831568,1.0346670150756836,LAC,0.6240479183831568,0.0,LOSS,-1.0
2025,11,LV,SF,3.5,1,-0.15076669,5.795557,0.6008631923396519,0.5695449035600352,3.349233314394951,LV,0.6008631923396519,0.0,LOSS,-1.0
